phase_type,duration,energy_start,energy_end,energy_consumed,battery_start,battery_end,battery_delta,rho,tau,planning_time,start_time,end_time
planning,0.2,62580.7688512398,62586.1889043777,5.4200531379247,40.1426422534044+0.179157375094362i,40.1372534946676+0.17915955538587i,-0.00538875873676403+2.18029150761412e-06i,,,0.153261294725282,24649,24651
traveling,7.19999999999999,62586.1889043777,62786.2944578164,200.105553438683,40.1372534946676+0.17915955538587i,39.9381664158892+0.179240535661063i,-0.199087078778405+8.09802751935706e-05i,7.31528404036216,,,24651,24723
planning,1,62786.2944578164,62805.6513341244,19.3568763080621,39.9381664158892+0.179240535661063i,39.9189872259482+0.179248304659723i,-0.019179189940985+7.76899865953529e-06i,,,0.947684798987518,24723,24733
dwelling,19,62805.6513341244,63172.1684961357,366.517162011311,39.9189872259482+0.179248304659723i,39.555681212137+0.17939668370987i,-0.36330601381129+0.000148379050146835i,,18.9999998753132,,24733,24923
planning,0.5,63172.1684961357,63183.485726063,11.3172299273137,39.555681212137+0.17939668370987i,39.5444396511696+0.179401327596107i,-0.0112415609673917+4.64388623758194e-06i,,,0.443545182261408,24923,24928
traveling,5.99999999999999,63183.485726063,63338.2602866784,154.774560615391,39.5444396511696+0.179401327596107i,39.3904128062692+0.179465400587927i,-0.154026844900379+6.40729918199578e-05i,6.19410001602621,,,24928,24988
planning,0.5,63338.2602866784,63350.3893655391,12.1290788606711,39.3904128062692+0.179465400587927i,39.3783503067812+0.17947042774132i,-0.0120624994879535+5.02715339292803e-06i,,,0.437527805249343,24988,24993
dwelling,19.3,63350.3893655391,63777.813109596,427.42374405689,39.3783503067812+0.17947042774132i,38.9534940702136+0.179648805503439i,-0.424856236567599+0.000178377762118626i,,19.220223727894,,24993,25186
planning,0.6,63777.813109596,63790.1138465028,12.3007369067855,38.9534940702136+0.179648805503439i,38.9412716190596+0.179653976861693i,-0.0122224511540736+5.17135825400805e-06i,,,0.522976216760651,25186,25192
traveling,7.79999999999999,63790.1138465028,64017.2794178295,227.165571326746,38.9412716190596+0.179653976861693i,38.7143820728476+0.17975143758541i,-0.22688954621195+9.74607237168856e-05i,7.79899826567235,,,25192,25270
planning,0.9,64017.2794178295,64040.4488495198,23.1694316902431,38.7143820728476+0.17975143758541i,38.6912852365388+0.179761367896942i,-0.0230968363088522+9.93031153229129e-06i,,,0.851615562669645,25270,25279
dwelling,18.7,64040.4488495198,64456.0361169223,415.587267402545,38.6912852365388+0.179761367896942i,38.2775104995995+0.179940338677024i,-0.41377473693926+0.000178970780082527i,,18.6999997882487,,25279,25466
planning,0.8,64456.0361169223,64475.3724991854,19.3363822631291,38.2775104995995+0.179940338677024i,38.2582299447729+0.179948773588794i,-0.0192805548265795+8.43491176980016e-06i,,,0.775585151306145,25466,25474
traveling,7.29999999999999,64475.3724991854,64681.3167596652,205.94426047973,38.2582299447729+0.179948773588794i,38.0523487577714+0.180039714955523i,-0.205881187001467+9.09413667291026e-05i,7.39329986547154,,,25474,25547
planning,0.6,64681.3167596652,64696.8313498013,15.5145901360956,38.0523487577714+0.180039714955523i,38.0368572359774+0.180046570789591i,-0.0154915217940683+6.85583406770385e-06i,,,0.583131658958449,25547,25553
dwelling,19.6,64696.8313498013,65183.6952544348,486.863904633552,38.0368572359774+0.180046570789591i,37.5506547594473+0.180263916698507i,-0.48620247653011+0.000217345908915645i,,19.5666664803256,,25553,25749
planning,0.7,65183.6952544348,65204.098433334,20.4031788991415,37.5506547594473+0.180263916698507i,37.5302216418792+0.180273194174844i,-0.0204331175680394+9.27747633763798e-06i,,,0.679873074330471,25749,25756
traveling,6.09999999999999,65204.098433334,65374.940775647,170.842342313081,37.5302216418792+0.180273194174844i,37.3591874950037+0.180351087064638i,-0.171034146875485+7.78928897932629e-05i,6.25252948293703,,,25756,25817
planning,1,65374.940775647,65399.9141875658,24.9734119187488,37.3591874950037+0.180351087064638i,37.3342189836246+0.180362471451183i,-0.0249685113791855+1.13843865449659e-05i,,,0.901454271909334,25817,25827
dwelling,19.5,65399.9141875658,65832.611220186,432.697032620199,37.3342189836246+0.180362471451183i,36.9019577908912+0.180561006841382i,-0.43226119273335+0.000198535390199733i,,19.4873664260986,,25827,26022
planning,0.7,65832.611220186,65852.1139639632,19.5027437771787,36.9019577908912+0.180561006841382i,36.8824072437171+0.180570129201142i,-0.0195505471741555+9.12235975938924e-06i,,,0.657336180332872,26022,26029
traveling,7.89999999999999,65852.1139639632,66113.8011509628,261.687186999654,36.8824072437171+0.180570129201142i,36.6191837687958+0.180694491341517i,-0.263223474921304+0.000124362140375783i,7.95383220191612,,,26029,26108
planning,0.5,66113.8011509628,66128.2889619195,14.487810956678,36.6191837687958+0.180694491341517i,36.6046414491711+0.180701369799115i,-0.0145423196246526+6.87845759758665e-06i,,,0.409137920756782,26108,26113
dwelling,19.6,66128.2889619195,66609.1253262293,480.836364309798,36.6046414491711+0.180701369799115i,36.1227830447334+0.180930754960194i,-0.48185840443773+0.000229385161079426i,,19.5999997083717,,26113,26309
planning,0.3,66609.1253262293,66618.0217648858,8.89643865646212,36.1227830447334+0.180930754960194i,36.1138383290283+0.180935082697641i,-0.00894471570503441+4.3277374463524e-06i,,,0.230881896531394,26309,26312
traveling,7.29999999999999,66618.0217648858,66841.2066508171,223.184885931347,36.1138383290283+0.180935082697641i,35.8892140612574+0.181044488790878i,-0.224624267770913+0.000109406093237063i,7.40308249426073,,,26312,26385
planning,0.3,66841.2066508171,66849.6128141754,8.40616335828963,35.8892140612574+0.181044488790878i,35.880764172937+0.181048612719465i,-0.00844988832041338+4.1239285872019e-06i,,,0.266866764048209,26385,26388
dwelling,20.2,66849.6128141754,67329.9822345079,480.369420332514,35.880764172937+0.181048612719465i,35.3986279662533+0.181285461277715i,-0.482136206683755+0.000236848558249819i,,20.1999996463342,,26388,26590
planning,0.8,67329.9822345079,67350.025272035,20.0430375270807,35.3986279662533+0.181285461277715i,35.3784843739613+0.181295481141012i,-0.0201435922919231+1.0019863297156e-05i,,,0.712447745459035,26590,26598
traveling,6.19999999999999,67350.025272035,67512.1208841339,162.09561209887,35.3784843739613+0.181295481141012i,35.2154305737569+0.181377025874122i,-0.163053800204409+8.15447331099506e-05i,6.31370053116443,,,26598,26660
planning,0.1,67512.1208841339,67514.8871110435,2.76622690966178,35.2154305737569+0.181377025874122i,35.2126453740773+0.181378425949261i,-0.00278519967964286+1.40007513871332e-06i,,,0.0372347068099046,26660,26661
dwelling,20.3,67514.8871110435,67960.1491480214,445.262036977903,35.2126453740773+0.181378425949261i,34.7653652508088+0.181604195782484i,-0.447280123268428+0.000225769833223172i,,20.2950863792097,,26661,26864
planning,0.1,67960.1491480214,67962.7863718165,2.63722379508545,34.7653652508088+0.181604195782484i,34.7627083838752+0.181605556621502i,-0.00265686693361999+1.36083901838835e-06i,,,0.0529261628720724,26864,26865
traveling,7.79999999999999,67962.7863718165,68179.3128949988,216.526523182241,34.7627083838752+0.181605556621502i,34.544311843647+0.181718172429973i,-0.218396540228255+0.000112615808470412i,7.81844822869282,,,26865,26943
planning,0.2,68179.3128949988,68184.1643946041,4.85149960535637,34.544311843647+0.181718172429973i,34.5394265134867+0.181720694055267i,-0.00488533016030601+2.52162529387756e-06i,,,0.174726097986948,26943,26945
dwelling,19.8,68184.1643946041,68617.0241498172,432.859755213052,34.5394265134867+0.181720694055267i,34.1038051741606+0.181947216376601i,-0.435621339326111+0.000226522321334216i,,19.7999997607035,,26945,27143
planning,0.2,68617.0241498172,68621.4547167877,4.43056697056454,34.1038051741606+0.181947216376601i,34.0993429683905+0.181949560232555i,-0.00446220577004652+2.34385595451747e-06i,,,0.103214597024899,27143,27145
traveling,7.29999999999999,68621.4547167877,68823.9222338472,202.467517059486,34.0993429683905+0.181949560232555i,33.8946761976012+0.182058316287399i,-0.204666770789281+0.000108756054843645i,7.37292544296979,,,27145,27218
planning,0.4,68823.9222338472,68834.2184449854,10.2962111381494,33.8946761976012+0.182058316287399i,33.8842806170993+0.182063849786601i,-0.0103955805019709+5.53349920245916e-06i,,,0.319198880894577,27218,27222
dwelling,19.8,68834.2184449854,69261.8413211805,427.622876195092,33.8842806170993+0.182063849786601i,33.4531755834637+0.182294606259106i,-0.431105033635525+0.000230756472504895i,,19.7999998633777,,27222,27420
planning,0.7,69261.8413211805,69279.4135554878,17.5722343073139,33.4531755834637+0.182294606259106i,33.4354164137095+0.182304243208235i,-0.0177591697542709+9.63694912881063e-06i,,,0.62659382249888,27420,27427
traveling,6.09999999999999,69279.4135554878,69442.5342421702,163.12068668245,33.4354164137095+0.182304243208235i,33.2703665939731+0.182394339635227i,-0.165049819736389+9.0096426991676e-05i,6.26096049002473,,,27427,27488
planning,0.2,69442.5342421702,69447.7944058269,5.26016365672695,33.2703665939731+0.182394339635227i,33.265044317586+0.182397254411116i,-0.00532227638704086+2.91477588970634e-06i,,,0.120688903850115,27488,27490
dwelling,19.9,69447.7944058269,69867.1495877722,419.35518194527,33.265044317586+0.182397254411116i,32.8416080170102+0.182630118760713i,-0.423436300575851+0.000232864349596379i,,19.8519281361147,,27490,27689
planning,0.2,69867.1495877722,69871.4235007666,4.27391299439478,32.8416080170102+0.182630118760713i,32.8372892258225+0.182632517221124i,-0.00431879118772116+2.39846041100167e-06i,,,0.102890565785709,27689,27691
traveling,7.79999999999999,69871.4235007666,70092.5367561949,221.113255428296,32.8372892258225+0.182632517221124i,32.6128239577106+0.182758904119531i,-0.224465268111835+0.0001263868984068i,7.76700584084291,,,27691,27769
planning,0.9,70092.5367561949,70116.1516349115,23.6148787165585,32.6128239577106+0.182758904119531i,32.5888823744796+0.182772413001146i,-0.0239415832310428+1.35088816156925e-05i,,,0.851168597444424,27769,27778
dwelling,18.9,70116.1516349115,70544.8335144285,428.68187951704,32.5888823744796+0.182772413001146i,32.154769578382+0.183018960492005i,-0.434112796097551+0.000246547490858201i,,18.8666666210557,,27778,27967
planning,0.1,70544.8335144285,70547.7081758437,2.87466141521872,32.154769578382+0.183018960492005i,32.1518472034895+0.183020647370796i,-0.00292237489250624+1.6868787919011e-06i,,,0.0121282559324327,27967,27968
traveling,7.29999999999999,70547.7081758437,70770.9829873422,223.274811498501,32.1518472034895+0.183020647370796i,31.9245188195058+0.183152862977077i,-0.227328383983675+0.000132215606280572i,7.32423329038312,,,27968,28041
planning,0.1,70770.9829873422,70773.7227235056,2.73973616342118,31.9245188195058+0.183152862977077i,31.921733577007+0.183154485030642i,-0.00278524249880618+1.6220535654643e-06i,,,0.0582421670161676,28041,28042
dwelling,19.9,70773.7227235056,71241.6715469839,467.948823478233,31.921733577007+0.183154485030642i,31.4466106216492+0.183433026073355i,-0.475122955357854+0.000278541042712244i,,19.8999999240206,,28042,28241
planning,0.6,71241.6715469839,71256.4966597041,14.8251127202093,31.4466106216492+0.183433026073355i,31.4315373797675+0.183441970997965i,-0.015073241881705+8.94492461003815e-06i,,,0.52848856375905,28241,28247
traveling,6.09999999999999,71256.4966597041,71412.3993092081,155.902649504016,31.4315373797675+0.183441970997965i,31.2728998753195+0.183536576692638i,-0.158637504448027+9.46056946736495e-05i,6.2234496643874,,,28247,28308
planning,0.3,71412.3993092081,71419.5648529029,7.16554369474761,31.2728998753195+0.183536576692638i,31.2656135549589+0.183540929814212i,-0.00728632036059906+4.35312157368029e-06i,,,0.254797864387124,28308,28311
dwelling,19.6,71419.5648529029,71915.4827338316,495.917880928726,31.2656135549589+0.183540929814212i,30.7605032647998+0.183846692366996i,-0.505110290159035+0.000305762552784083i,,19.5611963187315,,28311,28507
planning,1,71915.4827338316,71944.0963038659,28.6135700343148,30.7605032647998+0.183846692366996i,30.7312834486588+0.183864655145126i,-0.0292198161410369+1.79627781302927e-05i,,,0.997549255043974,28507,28517
traveling,7.89999999999999,71944.0963038659,72208.3920224705,264.295718604582,30.7312834486588+0.183864655145126i,30.4604757364155+0.18403324225037i,-0.270807712243293+0.00016858710524334i,7.91803420119776,,,28517,28596
planning,0.4,72208.3920224705,72219.5807778051,11.1887553346605,30.4604757364155+0.18403324225037i,30.4490427124704+0.184040357967462i,-0.0114330239450489+7.11571709177683e-06i,,,0.316573647364122,28596,28600
dwelling,19.5,72219.5807778051,72705.463098419,485.882320613862,30.4490427124704+0.184040357967462i,29.9529246632431+0.18435165254026i,-0.496118049227388+0.000311294572798493i,,19.4999997496886,,28600,28795
planning,0.1,72705.463098419,72708.3509516361,2.88785321707837,29.9529246632431+0.18435165254026i,29.9499672395042+0.184353537008143i,-0.00295742373884522+1.88446788290664e-06i,,,0.00950183865581666,28795,28796
traveling,7.29999999999999,72708.3509516361,72949.0987644202,240.747812784117,29.9499672395042+0.184353537008143i,29.7026905929109+0.184512805415633i,-0.247276646593335+0.000159268407489505i,7.3663004241385,,,28796,28869
planning,0.8,72949.0987644202,72971.8626440219,22.7638796017127,29.7026905929109+0.184512805415633i,29.6793625171877+0.184527837534564i,-0.0233280757232102+1.5032118931585e-05i,,,0.726570730353475,28869,28877
dwelling,19.5,72971.8626440219,73413.4949064434,441.632262421466,29.6793625171877+0.184527837534564i,29.2278072780044+0.184820084686954i,-0.451555239183236+0.000292247152389541i,,19.4666663778491,,28877,29072
planning,0.9,73413.4949064434,73437.5605817998,24.0656753564399,29.2278072780044+0.184820084686954i,29.2031266489437+0.184836299828396i,-0.0246806290607182+1.62151414425382e-05i,,,0.865652865316715,29072,29081
traveling,6.19999999999999,73437.5605817998,73613.3621943439,175.801612544092,29.2031266489437+0.184836299828396i,29.022604589163+0.184955665980264i,-0.180522059780682+0.000119366151867362i,6.31510965210086,,,29081,29143
planning,1,73613.3621943439,73638.3131609792,24.9509666352533,29.022604589163+0.184955665980264i,28.9970218529511+0.184972596149882i,-0.0255827362119589+1.69301696184843e-05i,,,0.951919022380787,29143,29153
dwelling,19.7,73638.3131609792,74059.884785628,421.57162464883,28.9970218529511+0.184972596149882i,28.5652410196933+0.18526017398802i,-0.431780833257758+0.000287577838137876i,,19.6526097788309,,29153,29350
planning,1,74059.884785628,74084.1840219324,24.2992363043741,28.5652410196933+0.18526017398802i,28.5402943666053+0.185277011444309i,-0.0249466530880014+1.68374562891926e-05i,,,0.903116050406371,29350,29360
traveling,8.09999999999999,74084.1840219324,74313.0598015888,228.875779656446,28.5402943666053+0.185277011444309i,28.3046320027428+0.185437798621885i,-0.23566236386252+0.000160787177575727i,8.06979146243718,,,29360,29441
planning,0.7,74313.0598015888,74330.3329339952,17.2731324064225,28.3046320027428+0.185437798621885i,28.2868781607524+0.185449925023856i,-0.0177538419903769+1.2126401971374e-05i,,,0.632055485721458,29441,29448
dwelling,19.8,74330.3329339952,74793.3818293172,463.048895322005,28.2868781607524+0.185449925023856i,27.8108167194457+0.185778269854945i,-0.476061441306737+0.000328344831088567i,,19.766666564678,,29448,29646
planning,0.2,74793.3818293172,74798.649156611,5.26732729375362,27.8108167194457+0.185778269854945i,27.8053881143622+0.18578206626246i,-0.00542860508346266+3.79640751521637e-06i,,,0.195923338956893,29646,29648
traveling,7.39999999999999,74798.649156611,75023.1130910497,224.463934438725,27.8053881143622+0.18578206626246i,27.5733670635712+0.185946026519086i,-0.232021050791005+0.000163960256625795i,7.48625687411979,,,29648,29722
planning,0.1,75023.1130910497,75025.8158954136,2.70280436391477,27.5733670635712+0.185946026519086i,27.5705779590348+0.185947999242983i,-0.00278910453641146+1.97272389731995e-06i,,,0.0671565945993501,29722,29723
dwelling,20.8,75025.8158954136,75509.2058429191,483.389947505464,27.5705779590348+0.185947999242983i,27.0722879998366+0.186302947989366i,-0.498289959198178+0.000354948746382699i,,20.7999997669067,,29723,29931
planning,1,75509.2058429191,75532.7634932618,23.5576503427437,27.0722879998366+0.186302947989366i,27.0479765434148+0.186320473595793i,-0.0243114564218061+1.75256064276486e-05i,,,0.931450537581949,29931,29941
traveling,6.29999999999999,75532.7634932618,75696.3122626525,163.548769390647,27.0479765434148+0.186320473595793i,26.8788952583148+0.186443235882496i,-0.16908128510001+0.000122762286702105i,6.40743548671218,,,29941,30004
planning,0.5,75696.3122626525,75709.7337727699,13.4215101173759,26.8788952583148+0.186443235882496i,26.8650091000789+0.186453367585279i,-0.0138861582359517+1.01317027835501e-05i,,,0.422852541521674,30004,30009
dwelling,20.7,75709.7337727699,76234.2465998578,524.512827087965,26.8650091000789+0.186453367585279i,26.3221686997622+0.186853769883423i,-0.542840400316678+0.000400402298144115i,,20.6776748080723,,30009,30216
planning,0.5,76234.2465998578,76246.9211001643,12.6745003064716,26.3221686997622+0.186853769883423i,26.3090373951129+0.186863575689605i,-0.0131313046492316+9.80580618192839e-06i,,,0.434121343493576,30216,30221
traveling,8.09999999999999,76246.9211001643,76470.8130823167,223.891982152432,26.3090373951129+0.186863575689605i,26.0766367056801+0.187038575490463i,-0.232400689432879+0.000174999800858i,8.0673027134816,,,30221,30302
planning,1,76470.8130823167,76493.2760950801,22.4630127633282,26.0766367056801+0.187038575490463i,26.0533776609742+0.18705608364961i,-0.0232590447058492+1.75081591464732e-05i,,,0.969781055752377,30302,30312
dwelling,19.8,76493.2760950801,76919.169028893,425.892933812938,26.0533776609742+0.18705608364961i,25.6121997943208+0.187391310145674i,-0.441177866653444+0.000335226496064461i,,19.7666664099449,,30312,30510
planning,0.6,76919.169028893,76933.7465588264,14.5775299333909,25.6121997943208+0.187391310145674i,25.5970621048211+0.187402965894992i,-0.0151376894996602+1.16557493180236e-05i,,,0.591521470997288,30510,30516
traveling,7.49999999999999,76933.7465588264,77156.4143489807,222.667790154272,25.5970621048211+0.187402965894992i,25.3649337711384+0.187583941746749i,-0.232128333682681+0.000180975851757276i,7.57256466789781,,,30516,30591
planning,0.1,77156.4143489807,77159.1522600042,2.73791102357791,25.3649337711384+0.187583941746749i,25.3620829360095+0.18758616841719i,-0.00285083512888562+2.22667044061375e-06i,,,0.0120708294348706,30591,30592
dwelling,21.1,77159.1522600042,77670.1578578749,511.00559787071,25.3620829360095+0.18758616841719i,24.8303283358764+0.188005048131411i,-0.531754600133191+0.000418879714221027i,,21.0999997935193,,30592,30803
planning,0.1,77670.1578578749,77673.0917178243,2.93385994937853,24.8303283358764+0.188005048131411i,24.8272632168597+0.188007505827202i,-0.00306511901667861+2.4576957910194e-06i,,,0.0118368129364901,30803,30804
traveling,6.09999999999999,77673.0917178243,77847.2213809352,174.129663110914,24.8272632168597+0.188007505827202i,24.6453472594941+0.188153855757823i,-0.18191595736554+0.000146349930620487i,6.29437107101159,,,30804,30865
planning,0.8,77847.2213809352,77867.5068874445,20.285506509259,24.6453472594941+0.188153855757823i,24.6241836757652+0.188170897229885i,-0.0211635837289847+1.70414720621348e-05i,,,0.796975927210031,30865,30873
dwelling,20.3,77867.5068874445,78341.0916770595,473.584789614979,24.6241836757652+0.188170897229885i,24.1301045341556+0.188572482212287i,-0.494079141609546+0.000401584982402475i,,20.2722566054269,,30873,31076
planning,0.7,78341.0916770595,78360.2020293635,19.1103523039928,24.1301045341556+0.188572482212287i,24.1101008711864+0.188589003765868i,-0.0200036629692555+1.65215535808672e-05i,,,0.661902938757982,31076,31083
traveling,8.09999999999999,78360.2020293635,78607.2006087769,246.998579413412,24.1101008711864+0.188589003765868i,23.8508836454667+0.188805329069189i,-0.259217225719652+0.000216325303321413i,8.06120370796398,,,31083,31164
planning,0.2,78607.2006087769,78612.566515632,5.365906855106,23.8508836454667+0.188805329069189i,23.8452616746217+0.188810027345032i,-0.00562197084502358+4.6982758424019e-06i,,,0.198834666900536,31164,31166
dwelling,20.4,78612.566515632,79101.7530305466,489.186514914589,23.8452616746217+0.188810027345032i,23.3329554162073+0.189241829307726i,-0.512306258414423+0.000431801962693795i,,20.3666666283104,,31166,31370
planning,0.7,79101.7530305466,79121.7122115109,19.959180964288,23.3329554162073+0.189241829307726i,23.3119744932805+0.189259820689141i,-0.0209809229267144+1.79913814155608e-05i,,,0.637675238672787,31370,31377
traveling,7.49999999999999,79121.7122115109,79362.1412362509,240.42902474002,23.3119744932805+0.189259820689141i,23.0585021567116+0.189479562465246i,-0.25347233656894+0.000219741776104676i,7.55650933494818,,,31377,31452
planning,0.8,79362.1412362509,79385.7534793289,23.6122430780088,23.0585021567116+0.189479562465246i,23.033635595512+0.189501181252178i,-0.024866561199584+2.16187869319373e-05i,,,0.781638041879874,31452,31460
dwelling,20.4,79385.7534793289,79887.1527832807,501.399303951766,23.033635595512+0.189501181252178i,22.5063953950723+0.189962775843717i,-0.527240200439692+0.00046159459153941i,,20.3333317893492,,31460,31664
planning,0.4,79887.1527832807,79897.0912214475,9.93843816683511,22.5063953950723+0.189962775843717i,22.49593054982+0.189972053005409i,-0.0104648452522902+9.27716169138448e-06i,,,0.319360450061653,31664,31668
traveling,6.19999999999999,79897.0912214475,80055.2962148317,158.204993384235,22.49593054982+0.189972053005409i,22.3292113638368+0.190120571288372i,-0.166719185983247+0.000148518282963361i,6.34781419010546,,,31668,31730
planning,1,80055.2962148317,80079.8045644379,24.5083496061852,22.3292113638368+0.190120571288372i,22.3033874510283+0.190143650479568i,-0.0258239128085052+2.30791911961237e-05i,,,0.922591573214906,31730,31740
dwelling,20.4,80079.8045644379,80488.1815004856,408.376936047716,22.3033874510283+0.190143650479568i,21.8737138384237+0.190529726047846i,-0.429673612604567+0.000386075568278327i,,20.3897374767684,,31740,31944
planning,0.7,80488.1815004856,80504.8355977873,16.6540973016963,21.8737138384237+0.190529726047846i,21.8561353790769+0.190545752779619i,-0.0175784593468329+1.60267317728113e-05i,,,0.658473140900507,31944,31951
traveling,8.09999999999999,80504.8355977873,80730.362405542,225.52680775465,21.8561353790769+0.190545752779619i,21.6173368246779+0.190765907192485i,-0.238798554399001+0.000220154412865464i,8.13502037361201,,,31951,32032
planning,0.1,80730.362405542,80732.9951818201,2.63277627810021,21.6173368246779+0.190765907192485i,21.6145505371946+0.190768484574368i,-0.00278628748331755+2.57738188377821e-06i,,,0.018094344724284,32032,32033
dwelling,20.7,80732.9951818201,81208.3335542646,475.338372444545,21.6145505371946+0.190768484574368i,21.111839555492+0.191237192599837i,-0.502710981702577+0.000468708025468806i,,20.6999997218847,,32033,32240
planning,0.6,81208.3335542646,81224.4105742022,16.0770199375693,21.111839555492+0.191237192599837i,21.0947776297791+0.191253365924107i,-0.0170619257128557+1.61733242698692e-05i,,,0.537982333050847,32240,32246
traveling,7.49999999999999,81224.4105742022,81445.3900127629,220.979438560666,21.0947776297791+0.191253365924107i,20.8597004340624+0.191478330202081i,-0.235077195716777+0.000224964277974082i,7.57945250014885,,,32246,32321
planning,0.3,81445.3900127629,81452.9343586475,7.54434588462755,20.8597004340624+0.191478330202081i,20.8516917085057+0.191485995710902i,-0.00800872555664967+7.66550882069783e-06i,,,0.243709904224153,32321,32324
dwelling,21,81452.9343586475,81934.0302802862,481.095921638713,20.8516917085057+0.191485995710902i,20.3409524373537+0.191979636335723i,-0.510739271152026+0.000493640624821157i,,20.9999998510671,,32324,32534
planning,0.1,81934.0302802862,81937.0308065603,3.00052627410332,20.3409524373537+0.191979636335723i,20.3377498133409+0.191982795586032i,-0.00320262401277915+3.15925030910935e-06i,,,0.0953317989436525,32534,32535
traveling,6.19999999999999,81937.0308065603,82126.560491126,189.529684565743,20.3377498133409+0.191982795586032i,20.1352732297499+0.19218366335142i,-0.202476583591004+0.00020086776538783i,6.31071058069308,,,32535,32597
planning,0.4,82126.560491126,82138.6279098325,12.0674187064869,20.1352732297499+0.19218366335142i,20.1223777675136+0.192196515174603i,-0.0128954622363189+1.28518231833907e-05i,,,0.308671386996653,32597,32601
dwelling,20.7,82138.6279098325,82639.6137145977,500.985804765121,20.1223777675136+0.192196515174603i,19.5881076164746+0.192732243599121i,-0.534270151038971+0.000535728424517268i,,20.635760254812,,32601,32808
planning,0.3,82639.6137145977,82647.789307669,8.17559307129704,19.5881076164746+0.192732243599121i,19.5793610708306+0.192741160992531i,-0.0087465456440512+8.91739340996844e-06i,,,0.239624518662709,32808,32811
traveling,7.99999999999999,82647.789307669,82911.6492015197,263.859893850778,19.5793610708306+0.192741160992531i,19.2957671562747+0.193034655281282i,-0.283593914555851+0.000293494288751805i,7.99616908241358,,,32811,32891
planning,1,82911.6492015197,82938.8623496782,27.2131481585093,19.2957671562747+0.193034655281282i,19.2666072921097+0.193064824102081i,-0.029159864164999+3.01688207985373e-05i,,,0.987131190470634,32891,32901
dwelling,19.5,82938.8623496782,83392.3493282884,453.486978610163,19.2666072921097+0.193064824102081i,18.7811288490046+0.193571104760891i,-0.485478443105123+0.00050628065880956i,,19.4666666181437,,32901,33096
planning,0.7,83392.3493282884,83409.0751245101,16.7257962217118,18.7811288490046+0.193571104760891i,18.7631923986428+0.193590055942536i,-0.0179364503617379+1.89511816459098e-05i,,,0.680265708316879,33096,33103
traveling,7.49999999999999,83409.0751245101,83624.7829598359,215.707835325782,18.7631923986428+0.193590055942536i,18.5309761933886+0.193838540223609i,-0.232216205254257+0.000248484281072214i,7.53429363420879,,,33103,33178
planning,0.4,83624.7829598359,83635.0951650219,10.3122051860264,18.5309761933886+0.193838540223609i,18.5198901768515+0.193850424741049i,-0.0110860165371243+1.18845174401916e-05i,,,0.347215928558955,33178,33182
dwelling,20.6,83635.0951650219,84136.2837677218,501.18860269984,18.5198901768515+0.193850424741049i,17.9807165416873+0.194435493426347i,-0.539173635164182+0.000585068685298173i,,20.5666662934777,,33182,33388
planning,0.2,84136.2837677218,84141.9851117032,5.70134398144728,17.9807165416873+0.194435493426347i,17.9745585022992+0.194442301887688i,-0.00615803938809378+6.80846134148982e-06i,,,0.106540381444315,33388,33390
traveling,6.09999999999999,84141.9851117032,84319.806108151,177.82099644783,17.9745585022992+0.194442301887688i,17.7823060001241+0.194656116293062i,-0.192252502175091+0.00021381440537363i,6.29111663484626,,,33390,33451
planning,0.6,84319.806108151,84335.9285988953,16.1224907442811,17.7823060001241+0.194656116293062i,17.7648888763663+0.194675535585051i,-0.0174171237578093+1.94192919890368e-05i,,,0.55224452927317,33451,33457
dwelling,20.3,84335.9285988953,84816.6892277188,480.760628823511,17.7648888763663+0.194675535585051i,17.2457023154829+0.195260214523746i,-0.519186560883401+0.000584678938695099i,,20.2402333041068,,33457,33660
planning,0.8,84816.6892277188,84837.7307848829,21.0415571640333,17.2457023154829+0.195260214523746i,17.2229077644626+0.195286328270574i,-0.0227945510202794+2.61137468281492e-05i,,,0.708217493800657,33660,33668
traveling,7.99999999999999,84837.7307848829,85081.6353907117,243.90460582888,17.2229077644626+0.195286328270574i,16.9577231957335+0.19559416804337i,-0.265184568729133+0.000307839772795471i,8.04340249830015,,,33668,33748
planning,0.9,85081.6353907117,85104.9478914027,23.3125006909977,16.9577231957335+0.19559416804337i,16.9324314134571+0.195623571086093i,-0.0252917822763941+2.94030427229197e-05i,,,0.801880864635439,33748,33757
dwelling,19.6,85104.9478914027,85565.442606432,460.494715029228,16.9324314134571+0.195623571086093i,16.4327748460579+0.196210890931149i,-0.499656567399164+0.000587319845056167i,,19.5666664979064,,33757,33953
planning,0.2,85565.442606432,85570.6219558515,5.179349419559,16.4327748460579+0.196210890931149i,16.4271383574642+0.196217625686629i,-0.00563648859371568+6.73475548043645e-06i,,,0.139687716169364,33953,33955
traveling,7.39999999999999,85570.6219558515,85790.4545310999,219.832575248365,16.4271383574642+0.196217625686629i,16.1871025499451+0.19650787440653i,-0.240035807519057+0.000290248719900216i,7.47014275772041,,,33955,34029
planning,0.6,85790.4545310999,85804.8151874937,14.3606563937792,16.1871025499451+0.19650787440653i,16.1714690943764+0.196526763320728i,-0.0156334555687003+1.88889141982951e-05i,,,0.574316341119963,34029,34035
dwelling,20.3,85804.8151874937,86252.4799068064,447.664719312728,16.1714690943764+0.196526763320728i,15.6838963278273+0.197122737496036i,-0.487572766549102+0.000595974175308295i,,20.2333330940042,,34035,34238
