optimal,current_idx,goal_idx_1,goal_idx_2,goal_idx_3,J_opt_1,J_opt_2,J_opt_3,opt_values_1,opt_values_2,opt_values_3,J_uncertainty_1,J_uncertainty_2,J_uncertainty_3,E_bar_1,E_bar_2,E_bar_3
travel,1,2,3,4,1962.11200684432,1962.26577641338,1859.13892253997,7.37156686407632,7.34673742315659,4.8836906072401,1681.69176046201,1681.6321698038,1675.72085628131,280.420246382309,280.63360660958,183.418066258662
dwell,4,1,2,3,1768.45749769265,1785.30688606115,1809.59217448048,4.15128886048206e-07,4.15177058927339e-07,4.15132525911223e-07,1690.8799981385,1690.87999813897,1690.87999813846,77.5774995541516,94.4268879221838,118.712176342022
travel,4,1,2,3,1890.29892254039,1928.00312101612,1991.36663192422,4.88369060722921,5.7227193814516,7.29491003452716,1706.8808562812,1708.89452650371,1712.66778407109,183.418066259192,219.108594512412,278.698847853123
dwell,1,2,3,4,1839.3121744805,1840.08310228953,1798.17749769265,4.15145002271488e-07,4.15142174346422e-07,4.15145685964429e-07,1720.59999813841,1720.59999813848,1720.59999813841,118.712176342084,119.483104151055,77.5774995542354
travel,1,2,3,4,2019.15200684435,2019.30577641334,1916.17892254119,7.37156686407808,7.34673742315642,4.88369060722483,1738.73176046202,1738.67216980381,1732.76085628109,280.420246382334,280.633606609535,183.418066260102
dwell,4,1,2,3,1825.97749769826,1842.82688605556,1867.11217448606,4.15464456252896e-07,4.15146165481438e-07,4.15258377134402e-07,1748.39999813781,1748.39999813841,1748.39999813865,77.5774995604472,94.4268879171435,118.712176347406
travel,4,1,2,3,1943.49892254148,1981.2031210161,2044.56663192422,4.88369060723617,5.72271938145145,7.29491003452728,1760.08085628111,1762.09452650371,1765.8677840711,183.418066260366,219.108594512388,278.698847853126
dwell,1,2,3,4,1892.99217448052,1893.76310228959,1851.85749769267,4.15133400730258e-07,4.15134123990413e-07,4.15133400730258e-07,1774.27999813845,1774.27999813845,1774.27999813845,118.712176342068,119.483104151137,77.5774995542127
travel,1,2,3,4,2073.7920068443,2073.94577641336,1970.81892253871,7.3715668640762,7.34673742315653,4.8836906072253,1793.37176046202,1793.31216980381,1787.40085628138,280.420246382286,280.633606609558,183.418066257323
dwell,4,1,2,3,1878.21749769264,1895.0668860612,1919.35217448051,4.15130152334484e-07,4.15182200371418e-07,4.15133166898123e-07,1800.6399981385,1800.63999813894,1800.63999813846,77.5774995541411,94.4268879222625,118.712176342055
travel,4,1,2,3,1996.21892253929,2033.92312101612,2097.28663192423,4.88369060724014,5.72271938145145,7.29491003452728,1812.80085628139,1814.81452650371,1818.5877840711,183.418066257896,219.108594512409,278.698847853136
dwell,1,2,3,4,1945.71217448054,1946.48310228957,1904.57749769267,4.15134121379336e-07,4.15133116923096e-07,4.15140575333889e-07,1826.99999813846,1826.99999813846,1826.99999813842,118.712176342088,119.483104151113,77.5774995542484
travel,1,2,3,4,2126.03200684433,2126.18577641334,2023.05892254078,7.37156686407643,7.34673742315642,4.88369060724416,1845.61176046202,1845.55216980381,1839.64085628124,280.420246382312,280.633606609535,183.418066259537
dwell,4,1,2,3,1931.89749769267,1948.74688605559,1973.03217448054,4.15146613977087e-07,4.15143548229424e-07,4.151337438344e-07,1854.31999813842,1854.31999813842,1854.31999813846,77.5774995542582,94.4268879171703,118.712176342085
travel,4,1,2,3,2049.41892253821,2087.1231210161,2150.48663192423,4.88369060722909,5.72271938145176,7.29491003452716,1866.00085628146,1868.01452650372,1871.7877840711,183.418066256742,219.108594512385,278.698847853133
dwell,1,2,3,4,1999.39217448051,2000.16310228957,1958.25749769265,4.15134229912017e-07,4.15133794149679e-07,4.15134229912017e-07,1880.6799981385,1880.67999813846,1880.6799981385,118.712176342009,119.483104151107,77.577499554154
travel,1,2,3,4,2179.71200684433,2179.86577641337,2076.7389225395,7.37156686407643,7.34673742315665,4.88369060722086,1899.29176046202,1899.23216980381,1893.32085628127,280.420246382312,280.63360660956,183.418066258229
